comment,label
"라이트 멜란지 너어무 예뻐요  소장하고 있는 데님컬러 시스루 셔츠에 비치게 이너로 입고시픈 브라탑이라 같이 입었을때의 시너지가 너무 기대되네용 
매번 일반 브라입고 나시탑까지 입고 시스루셔츠 입느라 답답하고 더웠는데 예쁜 브라탑세트 멜란지 컬러로 있으면 너무 활용도 높을 것 같아용 샌언니 최고오 ",1
"라이트 베이지 or 라이트 멜란지
여름 + 가을에 너무 편하게 잘 입을 것 같은 제품이에요 디테일이 엄청 예쁘네요 너무너무 기대돼요 ! ",1
아 역시 언니 픽은 ㅠㅠ 최고에용! 저는 look 2 컬러감 너무 예뻐서 눈에 바로 들어왔다구용,1
"속옷 유목민이라 30대가 됐는데도 인생 속옷을 못찾은 새럼입니당 ..
인생 속옷 영상을 그렇게 많이 봤는데 (ㅜㅜ)
안그래도 여름철에 입기 좋은 속옷  또 찾고 있었는데 어쩜 제 마음을 읽어버리셨나요
유명한 노와이어 브라 많이 입어봤는데
살짝 볼륨감 + 편안함 + 예쁜핏 세마리 토끼를 다잡고싶었는데
저 필라 브라 왜 이제 알았쬬 .. ??
당장 구매해주갔어 !!!!!! 영상 보고 바로 구매하러 가는건 처음인것 같아요
매번 세은님 영상 보면서 속옷핏이 너무 예쁘다고 생각했는데 이참에 모댈해주라주 ~
살짝의 볼륨감 절대 포기할 수 없고 (살짝 그 이상이면 더 조와 ..)
무엇보다 컬러가 너무 예쁘네요
아직도 고민중인 핑크 앤 라벤더,,, 그래도 핑크 아니겠슴까 !
'필라 아웃핏 노 와이어 브라 로즈 핑크' 만괂부 ~
좋은 브랜드 제품 추천 감사하고 이번 영상도 너무 좋았슴댜 ",1
Look 5 속옷도 편해보이는데 예뻐..흔치않은 기회다...놓치면 안돼...!!!!!,1
웅니ㅠㅠ 룩4.. 로즈핑트 너무너무 예뽀욤.. 휠라 속옷중에 저렇게 고급지고 편한 제품이 있는지 첨 알았숨니다???? 요즘 입을  속옷 없어서 니플패치 붙이고 다녔는데.. 완져니 추천 걈사해욥,1
"Look 6 라이트 멜란지  요즘 노와이어 제품만 입게 되는데 디자인, 컬러, 핏 뭐하나 빠지지 않아서 기대되는 제품입니다! 또 휠라 언더웨어는 소재가 피부에 자극이 없고 세탁후에도 변형이 없어서 재구매하게 되는 것 같아요.이번 시즌은 또 얼마나 편할지 너무 기대됩니다!  휠라 언더웨어+ 박시핏 자켓 조합 너무 멋스러워요",1
저도 피부가 예민한편이어서 속옷을 잘 골라서 입어야하는데 샌언니가 추천한 브라탑이랑 드로즈 너무 편해보여서 저두 사고싶어요!! 휠라 기본 속옷도 정말 만족하면서 입었는데 역시...휠라 색감도 잘뽑고 일잘하는거같아요 오늘도 영상 잘봤습니다^~^,1
"차콜 그레이 색상 가지고 싶어용??
사실 휠라는 신발만 착용해봤지 언더웨어는 한번도 착용해본적이 없거든요…! 이번 영상통해서 휠라 속옷이 이렇게 유니크한지 처음 알았다구욧.. 언니가 몸매가 좋아서 그렇겠지만 핏도 너무 예쁘고 뻔한 로고플레이같은 느낌이 아니라서 더욱 기대되용 꼭 받아서 입어보고 싶어욤!! 단순하게 속옷만으로 입는게 아니라 언니 스타일참고하면서 멋스럽게 한번 코디해보고 싶네요?",1
꺄.... 진짜 제 워너비 몸매 단연 1등 ㅜㅜ 너무 예뿌다 진짜.... 어떻게 언니한테 속옷협찬을 줄 생각을 했죠 진짜 마케팅 천재 아니냐..?!  요즘 로우라이즈 팬츠가 유행인데 데님이랑 입기 좋은 라이트멜란지 너무 탐나요..?,1
"Look 4
색감이ㄹㅇ.. 포인트 주기 너무 좋은 색상 1위 같음 흔하지않으면서도 연청이나 블랙진입을 때도 킬포느낌 주고 엄청 쨍한것도아니고 톤다운 로즈핑크라서 흰옷 입을때도 나 핑크야!!!!! 이게 아니라서 자연스러울거가터",1
Look5 ..휠라속옷 소재도편해보이고 너무 마음에 들어요 다양한코디로 활용해서 입으면 룩이 완성되네요!,1
"LOOK 1 
차분하고 은은한 베이지톤이 너무 고급스럽고 로우라이즈로 입을 때 드로즈 아웃밴드 중요한데 요 디테일까쥐 놓치지 않는 휠라.. 이번 휠라 언더웨어 폼 미쳐따!! 노와이어가 확실히 가슴 밑이 덜 답답하고 세탁기 돌려도 손상이 잘 안되어서 좋거등요~ 다른 색상들도 넘 깔끔하고 고급스러워요 언더웨어 룩북을 이렇게 힙하고 멋있게 스타일링 보여주는 새은님 짱",1
"라이트멜란지 ,,요!!??
저두 피부가 민감한 편인데 언니가 소개해즈신대로라면 믿고 입어봐도 되겠어요 소재도 편안하고 핏도 예뻐서 벌써 탐나요 ,,,,, 와이어는 불편하고 소화되지 않는 느낌이 커서 노와이어만 입는데, 디자인도 예쁘고 소재도 예쁜 노와이어라면 무족건 .. 또 그게 언니 추천이라면 무족건 입어보고파요?",1
Look5 미쳤아요… 진짜 ㅠ패션 센스에 몸매까지 최고에요 여잔데 반하겠어요..뭘 입든 사고싶게 만드네요…,1
얼 그린 고급스러운 차가 생각나는 컬러라 제일 기대되는 색입니다. 이번 휠라 컬렉션은 깔끔하고 모던한 디자인에 컬러로 포인트를 준 컬렉션 같아서 넘 기대돼요! 룩북도 넘 예쁩니다,1
"로즈핑크 ??
러블리한 색깔이랑 몸매를 잡아주는 핏이 넘 넘 예뽀요ㅠㅠㅠㅠㅠㅠ",1
평소에 휠라 브라탑을 정말 잘 이용하고 있는데 이번 노와이어 브라에서 햄퍼널이 x로 되어 있는거 보고 브라를 살때 편한감도 중요하지만 얼마나 잘 받쳐주는 지도 중요하니까 얼마나 잘 받쳐줄지 궁금해요 색감은 언니가 평소에 색감매치를 정말 잘해서 뭐든 색갈이 다 이쁘지만 특히 라이트베이지가 톤다운되어서 한국인 피부톤에 정말 이쁘게 나온거 같아요 ,1
"이번 룩북도 넘 취저인,, 넘넘 예뽀요,, look1 카모팬츠랑 look3 룩 정보 궁그매용 언네",1
와!!!! 엉니 머리색 바꾸니까 완전 바비 그잡채잖아요ㅜㅜ 몸매까지 진짜 바비 그냥 바비 오늘도 개이뿐 새은이언니  사랑해오,1
라이트 멜란지!!! 너무 이뻐요 색마다 코디 다르게 하는 느낌 넘잘어울료  무조건 받고시퍼유 ,1
챠콜그레이 너무 예뻐요?? 편한 속옷을 계속 찾고 있는데 와이어도 없고 너무 편해보여서 한번 입어보고 싶네요 다른 라인도 기대가 됩니다흐ㅎ,1
아니 휠라 속옷이자나!! 저 안그래도 속옷은 휠라밖에 안입어요! 진짜 편하고 잘모아주는데 통기성도 좋구 신상이 나왔다니 더 좋아보이네용! 요즘 등살이 고민이었는데 이건 등살까지 커버 된다니 딱이네요ㅠㅠ라이트 멜란지 컬러두 넘넘 이쁘네요오,1
댓글이벤트 얼그린… 조심스럽게 참여해보고 갑니다..! 원래 휠라 속옷이 가성비도 좋고 소재도 편해서 종류별로 자주 입고 있는데 이번 신상 언니가 광고해주셔서 더욱 기대 됩니다 :) 오늘도 좋은 영상 감사해요오 ~~!,1
라이트멜란지  휠라 속옷 애용하는데 정말 편하구 좋아해요 ,1
언니 스타일 너무너무 좋아하고 이뻐서 매번 챙겨봐요 진짜 ㅜㅜㅜㅜ 손민수 하고 싶은거 가득..? 서울 자주가는데 진짜 언니한번 꼭 보고싶어요 ????,1
얼 그린색 진짜 오묘하고 너무 예쁜거같아요 속옷이 패션이리는거 알고 늘 핏 예쁜속옷  잘 모아주지만 답답한 속옷 와이어 때문에 밥 배부르게 먹으면 항상 속이 답답하고  얹히는 느낌이 들고  가슴도  너무 부자연스럽게 모아주는 뽕브라 위주로 착용했는데  안에 패드 없이 저렇게 크로스 햄패널로 되어있는 브라는 처음 접해서 신기하기도 하구 착용해보고 싶은 마음이 너무  호기심을 자극하는거같아요!!!! ,1
와..7번째 룩은 저러케 하고 바프 찍을래 나 정해써어!! 샌언니 체고야요..  라이트 멜란지 미쳐떠요.. 가슴 모아짐을 중요하게 생각하는 절벽슨이라 항상 불편해도 그냥 입었는데 휠라 제품 굉장히 궁금하네욤 쿠폰 써서 우선 결제 다들 갈겨~!,1
노팬츠룩도 샌언니스럽게 소화한 거 보구 감탄했어욜 ?? 매일매일 새로워용!! 라이트멜란지 갖고싶어용 ㅎㅎ,1
안녕하새은 Saeeun님 여름 데일리 룩북이 너무 잘 어울리시네요.,1
그레이색???????? 샌언니 넘 핫해서 그레이색 제일 잘 어울려용 이너로 휘뚜루마뚜루 큐티섹시 느낌으로다가 입기 좋을거 같네요 !!!! 스포트 소재의 브라라서 그런지 땀 많은 저두 충분히 입을 수 있을거 같아요,1
"Look2 ! Earl green 색감 넘 이뻐요 . ,, ",1
와 웅니 저 노팬츠룩 코디 보구 완전 멋지고 섹쉬해서 놀랬어요! 속옷이 예쁘니까 더 멋져보이는 코디..? 저는 휠라 아웃핏 시즈널 브라탑 라이트 멜란지 컬러가 가장 맘에 들었어용 런닝형 브라탑이 편하기도 하고 부담스럽지 않게 여기저기 이너로 매치하기 좋은 디자인이라서 손이 많이 가더라구요?,1
"로즈핑크 색이 마음에 듭니다 ! 
항상 무채색 계열이나 거의 스킨톤만 입는데 이번 제품보고 색감이 있는 계열의 속옷도 도전해보고싶다는 마음이 들었어요 ! 그 중 눈에 들어온건 로즈핑크 ! 
핑크색 계열의 속옷을 착용해보고싶던 소망이 있어 조심스레 저 색으로 !!! 
소개만으로도 좋은제품 잘 보고 가는데 구독자들을 위한 이런 이벤트까지감사드려요 ! 항상 유튜브 인스타 다 잘보고있고 도움 많이 받아요 !! ♡ 저도 패션을 중요시 생각하고 좋아해서 여러 유튜브 인스타 자주 찾아보는데 그 중 새은언니 스타일이 제가 좋아하는 무드랑 비슷해서 자주 보고 있고 너무 좋아해요 ㅎㅎ 그런 언니께서 이런 이벤트라 .. 너무 감사합니다 만약 당첨될시 너무너무 잘 착용할 수 있을거같고 입소문도 팡팡 ! 항상 감사합니다 ?",1
진짜 난 언니의 요즘 무드가 너무 예뿌다 실버베이지너므 찰떡이다뮤ㅜㅜ,1
Look5-속옷은 무조건 편해야하는데 너무 편해보이구 핏도 이뻐요 제 피부도 한민감예민한 피부인데 휠라속옷 한번 경험해보고싶어용??,1
"아웃핏 시즈널 노와이어브라 퍼플색상 너무 예뻐요 ..요새 진짜 휠라 열일해서 너무 좋아요 퍼플색상입으니까 진짜 저세상 요정 여신같으세요,,??소화기간이 안좋은편이라 와이어있는 브라는 착용 절대 못해서 항상 스포츠브라입는데 이렇게 노와이어에 파스텔색상에 예쁜 속옷은 정말 처음 봐요.. 속옷에 욕심이 없었다가 이십대후반이 될수록 옷도 중요하지만 그만큼 속옷도 중요하고 남자친구도 사귀고 직업상 옷을 공동탈의실에서 갈아입어야해서 속옷이 많이 신경쓰이더라구요 ㅠㅠ진작 많이 안샀던 내자신 바부.. 노와이어 브라중에서 새은님이 입으신 브라가젤 예뻐요 증말 ,,항상 새은님은 확실한 제품들만 들고와주셔소 믿고 보고 믿고 사요 ,,티엠아이지만 얼마전 이사를 해서 새은님 집인테리어 바꾸시는거 보구 조명이 너무 예뻐서 구매했어요 크크 .. 이렇게 소개해주신것도 감사한데 구독자들을 위해서 이벤트까지 열어주셔서 넘 감사해요 날씨 너무 더운데 더위꼭조심하시구 여름 독감도 조심하셔야해요..!!뭐니뭐니해도 건강이 최고예요 항상 영상 감사하고 오래오래 함께 해요늘 응원하구 싸랑합니댜",1
"노와이어인데 이렇게 색감 예뻐도 될까여?! 퍼스널 컬러 받구 마침 파스텔톤이 잘 받는다구 추천 받았는데,,!!
완전 편하구 핏이 예뻐보여요 ㅎㅎㅎ 이렇게 속옷으로 코디를 할 수 있다니 새은언니 코디 보고 바아로 입어보고 싶어졌어요 ㅎㅎㅎ
그레이시 퍼플
부끄럽다고만 생각했는데 언니 설명 들어보니 완젼 쏘옥 빠져버렸어여,,,
우리 속옷도 코디의 완성이자나여,,,? 파스텔톤 모두 모두 쟁여둬야 겠어염????",1
"요즘 날씨 너무 덥잖아요.. 진짜 지금이야말로 속옷을 벗어던지고 싶은 날씨가 아닐까 싶어요 요즘 제 고민이 날씨도 더운데 속옷까지 답답해서 너무 불편한 하루하루를 보내고 있습니다???? 이 영상이 저를 기다렸다는 마냥 제 친구가 이미 입이 닳도록 아웃핏 브라탑을 추천을 해줘서 알았는데요! 솔직히 속옷은 외관으로 보이지 않으니까 저렴한거 위주로 지금까지 생활했왔거든요.. 왜 제가 지금까지 속옷때문에 힘들어했고 불편했는지 알 수 있게 된 영상이였어요. 10분짜리 영상을 통해서 휠라의 신상품이라는 명목 이외에도 좋은 속옷이 어떤거라는 걸 명확히 보여준 영상이였던 것 같아요! 항상 좋은 영상과 이벤트 감사하게 생각하고 있습니다 새은님??

아웃핏 브라탑은 디자인도 디자인이지만 제 친구가 말했던 통기성은 물론이고 터치감이 예술이라면서... 극찬했었는데 말로만 들었지 본 적은 없어서 관심이 없었는데 직접 보니까 속옷 이외에도 이너로 착용했을 때 너무 예쁜것같아요
특히 저는 저 LIGTH MELANGE 컬러가 너무 눈에 들어오네요?? 비침도 많이 없을 것 같고 제가 워낙 밝은 컬러의 제품을 좋아해서 그런가봐요오~ 
팬티는 진짜 거기서 거기라고 생각했는데 제가 찾던 게 바로 헴라인이였어요..! 엉덩이는 감싸주면서 라인이 안 비치는 베이직한 드로즈 팬티가 영상으로 봐도 알 수 있는 부드럽고 탄력있는 제품인것같아요 꼭 사용해보고싶네요",1
드디어언니다.. 나 진짜 언니 영상밖에 안 바.. 그 말은 보고또보고또보고또또보고언니기다린다는뜻이야 나의천사,1
룩 5 차콜그레잉  언니언니 ㅠㅠㅠ내 최애 유튜버 샌언니가 추천하는더면 그냥 최고징 ㅠㅠㅠ????,1
새은님 룩북이 너무 예뻐요,1
저 브라 바꿀 때 돼서 여기저기 보고 있었는데 그것도 노 와이어로!! 계속 맘에 드는 게 없었는데 샌언니의 브라 추천 영상 떴길래 봤는데 제가 딱 원하는 브라(?)에요!! 노 와이어인데 잘 모아주면서 잘 잡아주고 와이어 들어간 브라 느낌 나고 색감도 너무 잘 빠졌지?? 그냥 제 맘을 휘어잡았어요 휠라 언더웨어는 처음인데 이번 기회에 사야겠어요!! 진짜 첨에 딱 봤을 때 와이어 브라인 줄 알았는데 아니어서 깜짝 놀랐다는 거..ㅎㅎ 이번 영상 보고 느낀 게 속옷에 따라 옷 핏이 달라진 다는 걸 알았어요 그리고 샌언니가 입고 찐 후기 말해줘서 더 믿음이 가요,1
근데 속옷도 속옷인데 언니 진짜 몸매 지리네요 속옷 중에 이런 색감에 모아주고 편한거 찾기힘든데 언니 땜에 사야겟으요 진짜루,1
"??[ILA OUTFIT SEASONAL BRATOP light melange]??
크.. 언더웨어는 진짜 삶의 질과 영향이 있는 것 같아요!! 일단 언더웨어는 편하면서 아웃핏이 굉장히 중요하더라구요!!
휠라 언더웨어는 워낙 유명하잔하요!!?? 우와!! 소재부터 착용감 스타일리시함까지 갖춘 언더웨어가 새로 출시되었다니 폼 미쳤네요!!
대박!! 언니가 입으신거 보고 너무 예뻐서 반했어요!! 
뽕이 없는데 이렇게 자연스럽게 모이는거 뭐죠?? 대박이네요!!
이너와 룩북과의 콜라보가 너무 좋은 것 같아요!! 스타일리쉬하면서 보는 재미가 있는 영상이네요!!
요즘 브라탑이 유명이잖아요!! 저도 브라탑 너무 사랑하는데 휠라 브라탑 너무 좋아보여요!! 특히 몰드부착형 런닝형 브라탑이라는게 큰 장점이네요!! 그리구 뒤에 u라인으로 되어있어서 입고 벗기에 편리함까지 갖췄다니!! 게다가 환경을 위한 지속가능 소재로 만들어졌다니!! 진짜 없는게 없는 브라탑 처음봤어요!!
뿐만 아니라 통기성이 잘되는거 더운 여름에 중요하죠!!  텐셜모달로 부드럽기까지 하니 단점이 1도 없네요!! 저도 피부가 예민해서 옷의 태그를 다 떼고 입는 편인데 이건 너무 편하게 피부가 아프지 않게 입을 수 있어서 더더더더 좋아요!!
새은님의 스타일링 팁까지 알게 되어서 너무 뜻깊은 영상이였어요!! 저도 이번기회에 휠라의 언더웨어를 입어보고 정착하고 싶네요!!",1
